,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285382117903687e-06,7.455857669651096e-06,0.0,0.0,1.211901135122032e-05,6.0843176798608944e-06,0.0,0.0,1.2111632057425371e-05,0.00010114946441928309,8.930761673424763e-05,0.0,0.0,0.0,0.0,0.0,2.0884612794070785e-05,0.0,0.0,0.0,8.81763367658776e-05,0.0,0.0,0.0,6.518015454005726e-10,0.0,0.0,2.50395363619958e-06,0.0,0.0007918403764287057,0.0,0.0,0.0,9.424950916950465e-05,0.0,2.2900277139254627e-08,4.894092648971485e-07,0.0,0.0,0.0,4.4236739914153047e-07,0.0,0.0,0.0,0.0003477254780467392,0.00031839923502013435,0.0,0.0,5.943508614920112e-05,0.002301279386622288,0.0,0.0,0.0,0.0006553806516410403,4.841294546483964e-06,0.0,0.0,0.0,4.878083152805049e-05,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2106019842513199e-06,0.0006842327819772955,0.0,0.0,7.980091101002515e-05,0.0011905378714643993,0.0,0.0,7.876045091998404e-07,6.577625038644967e-06,5.807564274763552e-06,0.0,0.0,0.0,0.0,0.0,1.358100636769132e-06,0.0,0.0,0.0,5.733998532340799e-06,0.0,0.0,0.0,1.0909721660142357e-07,0.0,0.0,0.0004899566046910863,0.0,0.004153714700921709,0.0,0.0,0.0,6.1289294506155335e-06,0.0,3.8330017977458075e-06,9.57642738534535e-05,0.0,0.0,0.0,7.404255528711968e-05,0.0,0.0,0.0,2.2653767802441748e-05,2.0705109933875048e-05,0.0,0.0,3.86499041861933e-06,0.00014964936296270282,0.0,0.0,0.0,4.2618596240987536e-05,3.1482341909798077e-07,0.0,0.0,0.0,0.009545101092912766,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,1.0529000370829108e-12,1.0000273183028292,3.2376705152230074e-05,3.149285482547848e-05,0.0,7.900785506381127e-05,0.0,2.381013787405245e-05,2.0757113883874353e-18,1.1731930034268332e-15,0.0,0.0,1.3682751386669955e-16,2.0413092413965258e-15,1.0656815675155455e-05,0.0,1.3504352962897623e-18,1.1278067753788925e-17,9.957713154892824e-18,0.0024231477810443304,0.0,0.0,0.0,0.0,2.328614189461537e-18,0.0,0.0,0.0,9.83157652920695e-18,0.0,0.0,0.058241319783108,1.8705927950464512e-19,0.0,9.27154977552545e-05,8.400849473263368e-16,0.0,1.0690021199159779e-13,0.0,0.001617394267708735,0.0,1.0508729396419658e-17,0.0,6.572106759110339e-18,1.6419847020257338e-16,0.0008716057572757958,0.005870474887019962,0.0004987807745014138,1.269541742324408e-16,3.146043492535145e-06,2.1716342931248573e-08,3.899853143339361e-05,3.8842397773280935e-17,3.5501207702164233e-17,2.2578131482386224e-05,0.0,6.626954797945367e-18,2.56590432700068e-16,0.0,1.8495906699233125e-05,1.814967481797024e-11,7.307431073575601e-17,5.397996739257671e-19,3.179960037754298e-05,1.0088113937738348e-05,3.1292914440938774e-05,1.6366134617003274e-14,1.5463345860544054e-07,0.00026478755745118943,0.0,0.0,0.0,0.0
3,0.0,3.252734149534538e-08,0.0,1.0002166472502145,0.0,0.0,0.0,0.0,0.052189218929593946,6.412515034467507e-14,3.624356360375883e-11,0.0,0.0,4.227025465619559e-12,6.30623615290847e-11,0.09182811984351866,0.0,4.1719126700273874e-14,3.4841442522073727e-13,3.0762458438054593e-13,0.0,0.0,0.0,0.0,0.0,7.193810075396346e-14,0.0,0.0,0.0,3.037278335454695e-13,0.0,0.0,0.00024815279573652015,5.778840203271572e-15,0.0,0.14983260442389754,2.5952824583888987e-11,0.0,3.3024784679551735e-09,0.0,0.0012829384966452397,0.0,3.246471818032619e-13,0.0,2.0303272235578424e-13,5.072599036172152e-12,0.0007478379244132898,9.442515250661561e-06,7.320492478445992e-07,3.9220074404774684e-12,0.0971910223542347,0.0006708850581027461,0.0,1.199961907466494e-12,1.0967422032055166e-12,0.0,0.0,2.0472714806259657e-13,7.926872765620698e-12,0.0,0.15240406291399303,5.606996391311746e-07,2.2574916669432585e-12,1.667608292759219e-14,0.22442584004588823,0.017954201447661893,0.0,5.056005612089644e-10,0.004777106218554958,0.2855654413888044,0.0,0.0,0.0,0.0
4,0.0,1.4498010163542186e-17,0.0,4.458142120115411e-10,1.0,0.0,0.0,0.0,0.020422254764667597,2.858171122189026e-23,1.6154395943039974e-20,0.0,0.0,1.884059850722002e-21,2.8108007490144066e-20,2.0373223890303515e-06,0.0,1.8594951050679233e-23,1.5529445831586926e-22,1.3711370637353836e-22,0.0,0.0,0.0,0.0,0.0,3.2064081106232735e-23,0.0,0.0,0.0,1.3537685575450402e-22,0.0,0.0,3.982474798286313e-09,2.575731066509277e-24,0.0,1.1167826564171195e-05,1.1567631945687689e-20,0.0,1.471972936987328e-18,0.0,0.0004287929584088502,0.0,1.4470097846830015e-22,0.0,9.049526757872355e-23,2.2609469142297416e-21,1.2001660824893011e-08,1.515380026510805e-10,1.1748276588997212e-11,1.7481079338029273e-21,4.331975393987816e-11,2.9902531051712454e-13,0.0,5.348441996958834e-22,4.888373558329254e-22,0.0,0.0,9.125050302033649e-23,3.533147089119475e-21,0.0,3.595796824561979e-06,2.499137246731787e-16,1.0062038773177529e-21,7.432824468821125e-24,6.5048266124159105e-06,0.0672590364839133,0.0,2.25355093226698e-19,2.129240550410219e-12,6.774998705303923e-05,0.0,0.0,0.0,0.0
5,0.0,3.8088542992222575e-12,0.03142241890606916,0.00011712237465142404,0.03622412721102995,1.0,0.09087745802538984,0.0,0.008178279860832754,7.508863108703184e-18,4.24401278140319e-15,0.0,0.0,4.949720259170559e-16,7.384413720486015e-15,2.2869128377318772e-05,0.0,4.885184825660433e-18,4.079828600818658e-17,3.6021917774373635e-17,0.0035916098958737137,0.0,0.0,0.0,0.0,8.423736208931398e-18,0.0,0.0,0.0,3.556561991882024e-17,0.0,0.0,0.0032020048065309788,6.766848854185965e-19,0.0,0.025959997151613262,3.038998053605212e-15,0.0,3.8671034067017083e-13,0.0,0.0025503119462228006,0.0,3.801521296533534e-17,0.0,2.3774523889026995e-17,5.939861593029286e-16,0.003153024236777918,0.021236999390337703,0.05186661115933679,4.592553284252248e-16,1.1380777718729536e-05,7.855863161163289e-08,0.04485740564058683,1.4051194656688208e-16,1.2842522824730674e-16,0.02597011644506867,0.0,2.3972936066026716e-17,9.28213067060605e-16,0.0,3.923094931786407e-05,6.565624895544408e-11,2.643455150592519e-16,1.952719381079316e-18,6.496517494614213e-05,0.004995402638926668,0.03599414914253395,5.920431190251204e-14,5.593848350929065e-07,0.0004363678140497856,0.0,0.0,0.0,0.0
6,0.0,4.1966059171821535e-11,0.34621305713981404,0.0012904574758791786,0.3991184084663162,0.0,1.0012902781965127,0.0,0.09010850759859859,8.273285580844887e-17,4.6760647039373725e-14,0.0,0.0,5.4536151021248195e-15,8.136166909991946e-14,0.00025197267190990016,0.0,5.3825097878071227e-17,4.495166131920733e-16,3.968904594514241e-16,0.03957245448929701,0.0,0.0,0.0,0.0,9.281295224761295e-17,0.0,0.0,0.0,3.9186295739915624e-16,0.0,0.0,0.035279775129958266,7.455732278326513e-18,0.0,0.28602794724581004,3.348376233942279e-14,0.0,4.26078494056164e-12,0.0,0.02809940565687784,0.0,4.1885263950853133e-16,0.0,2.6194834402369233e-16,6.544555488415425e-15,0.034740105894265474,0.23398983080787147,0.5714677175756083,5.060087567960466e-15,0.00012539371518177416,8.655611172483808e-07,0.4942401025399316,1.5481644086983512e-15,1.4149926209783505e-15,0.28613944189342977,0.0,2.641344547294971e-16,1.0227076552725404e-14,0.0,0.0004322476553583035,7.234023179166062e-10,2.9125659989271395e-15,2.1515114691856427e-17,0.0007157880458840962,0.05503948071079446,0.39658450391851163,6.523147018343891e-13,6.163317167086706e-06,0.004807912318628474,0.0,0.0,0.0,0.0
7,0.0,1.6176670873806643e-12,0.0214325869050541,4.9743307510650524e-05,0.015303399145784997,0.0,0.03839247817938856,1.0,0.0034551671951236857,3.1891061616812977e-18,1.802484226372397e-15,0.0,0.0,2.102206838585682e-16,3.136250981737901e-15,9.748162743720422e-06,0.0,2.0747978492787164e-18,1.7327531932755434e-17,1.5298949823267176e-17,0.001537068753704602,0.0,0.0,0.0,0.0,3.577663976473869e-18,0.0,0.0,0.0,1.5105154533402232e-17,0.0,0.0,0.001827827308485191,2.8739636165477367e-19,0.0,0.01096774325570375,1.2906997075038768e-15,0.0,1.642406197001646e-13,0.0,0.0010905918437039135,0.0,1.614552671294009e-17,0.0,1.009733158374618e-17,2.5227319943957933e-16,0.0013391280245586379,0.009019612438540279,0.021915490644932915,1.9505136482888925e-16,4.83355573568231e-06,3.336481335443837e-08,0.018950650740682657,5.967714527474814e-17,5.4543767916624876e-17,0.010971446061518531,0.0,1.0181599666285734e-17,3.9422346214902646e-16,0.0,1.6724280549912726e-05,2.788501335894638e-11,1.1227077903593196e-16,8.293438460765924e-19,2.7704416704553907e-05,0.0021104259536333107,0.015206241630947779,2.514479664272514e-14,2.3757759310836055e-07,0.00018650677891347112,0.0,0.0,0.0,0.0
8,0.0,7.099385861078964e-16,0.0,2.1830631084683367e-08,0.0,0.0,0.0,0.0,1.0000370057142411,1.3995892832548104e-21,7.910484877482589e-19,0.0,0.0,9.225864594355031e-20,1.376392958120785e-18,9.976360617757961e-05,0.0,9.105575943698603e-22,7.604459296379984e-21,6.714184204645376e-21,0.0,0.0,0.0,0.0,0.0,1.570113977616784e-21,0.0,0.0,0.0,6.629134100607058e-21,0.0,0.0,1.9501383263032142e-07,1.2612840320323034e-22,0.0,0.0005468661500047399,5.664438206002473e-19,0.0,7.207957325769677e-17,0.0,0.02099713430959724,0.0,7.08571775736121e-21,0.0,4.431372415219635e-21,1.1071405230420284e-19,5.876973474882253e-07,7.420513169059464e-09,5.752896277980948e-10,8.560135224686794e-20,2.1212817838931007e-09,1.4642671909062518e-11,0.0,2.619025167156691e-20,2.3937388463794466e-20,0.0,0.0,4.46835478559661e-21,1.7301115261101954e-19,0.0,0.00017607898496169148,1.2237775690735624e-14,4.927179315928406e-20,3.6397056110862826e-22,0.00031852836051311485,0.3440340021170305,0.0,1.1035188584699299e-17,1.0426465485885029e-10,0.003317581480127164,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000128099073524,0.0018039398830041946,0.0,0.0,0.0010850417546121108,1.3838223295798084e-06,0.0,0.0,3.571838156590728e-08,2.982996138080441e-07,2.6337685261004873e-07,0.0,0.0,0.0,0.0,0.0,6.159075549009227e-08,0.0,0.0,0.0,2.6004059789420833e-07,0.0,0.0,0.0,8.840045209435583e-06,0.0,0.0,5.695013206616056e-07,0.0,0.00018009684109557812,0.0,0.0,0.0,2.779509743157988e-07,0.0,0.00031058454317595005,1.113116547660933e-07,0.0,0.0,0.0,0.005999598858251081,0.0,0.0,0.0,0.04464923120487906,9.389903287038672e-07,0.0,0.0,1.752798529062166e-07,6.786696857318926e-06,0.0,0.0,0.0,1.932781319250531e-06,1.4277448742198612e-08,0.0,0.0,0.0,1.1094753343900073e-05,0.0,0.0,0.0,0.0,0.0,0.0
