,AEC,AECI,AVA,AZPS,BANC,BCHA,BPAT,CHPD,CISO,CPLE,CPLW,DEAA,DOPD,DUK,EEI,EPE,ERCO,FMPP,FPC,FPL,GCPD,GRID,GRIF,GRIS,GRMA,GVL,GWA,HGMA,HQT,HST,IESO,IID,IPCO,ISNE,JEA,LDWP,LGEE,MHEB,MISO,NBSO,NEVP,NEWL,NSB,NWMT,NYIS,OVEC,PACE,PACW,PGE,PJM,PNM,PSCO,PSEI,SC,SCEG,SCL,SEC,SEPA,SOCO,SPA,SRP,SWPP,TAL,TEC,TEPC,TIDC,TPWR,TVA,WACM,WALC,WAUE,WAUW,WWA,YAD
LDWP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005335031489446358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5529001554972716,0.0,0.0,0.0,0.0,0.0007837955147147285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015369427006891147,0.0,0.0,0.0,8.138984616476746e-05,0.0,0.0,0.0,0.0
LGEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007110135301026407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9178243264585665,0.0,0.0005701717410650332,0.0,0.0,0.0,0.0,0.0,0.00021836302461820508,0.1611395611442154,0.0,0.0,0.0,0.004808562892260716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527973640109509e-05,0.0,0.0,0.0,0.0,0.0,0.0
MHEB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9138234990904547e-05,0.0,0.0,0.0,0.00010064009820426239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.312078268501797e-05,0.0,0.013733939626443785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39136320700723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008497961839785853,0.0,0.0,0.0,0.0,0.0,0.0
MISO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002634389513220594,0.0,0.0,0.00048599784375754214,0.006774071937081801,0.0,0.0,0.0,3.264929927402554e-05,3.4135351237805473e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7757055739084148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0029024542811824454,0.0,0.9244296922310463,0.0,0.0,0.0,1.8125231297747638e-05,0.0,2.1028398528184153e-05,0.0005095748670287637,0.0,0.0,0.0,0.0004630654710113684,0.0,0.0,0.0,0.00010768943979036188,0.00011694898205450677,0.0,0.0,2.0560207309195428e-05,0.0009365247672698148,0.0,0.0,0.0,0.00021262236540322334,0.0,0.0,0.0,0.0,0.05719967075593265,0.0,0.0,0.0,0.0,0.0,0.0
NBSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01216785751158208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013742641260149398,0.0,0.0,0.0,0.0,0.0,0.0,0.0026640252085490977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014400728774111506,0.0,0.0,0.0,0.0,0.850972272922279,0.0,0.0,0.0,0.0,0.0,2.1708451606505392e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006071983743259923,0.0,0.0,0.0,0.009095191063190303,0.00039590492042564443,0.0,0.0,0.0,0.08836552529754521,0.0,0.0,0.0,0.0
NEWL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015292105815482003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00621328435412206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45819450985643445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWMT,0.0,6.401155120322447e-05,0.043976692567514276,0.0009296851793872291,0.012014153311877952,0.0,0.03605746497820795,0.0,0.003225138123877366,0.0,0.0,0.0,0.0,0.0,0.0,8.264693129159669e-05,0.0,0.0,0.0,0.0,0.0016859213814797564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011534274729492247,0.0,0.0,0.0076664553703827965,0.0,0.0,0.0,0.0,0.0026452243831972407,0.0,0.0,0.9440769854214972,0.0,0.0,0.019507602834831446,0.008152017662554006,0.014360385835988447,0.0,0.00012214856428713434,0.0005714818195454624,0.013670006028153497,0.0,0.0,0.00949693120657985,0.0,0.0,0.0,0.0,0.0001694190057041389,0.001222634375797127,0.0,0.0,0.00022109619192543312,0.001637713348494406,0.011963184979516732,0.0,0.004377168784006841,0.0008473548477756801,0.0,0.4122679597012707,0.0,0.0
NYIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02424517602339673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8499984273995702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OVEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001175777781074787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0317336427551595e-05,0.0,0.0,0.0,0.0,0.00022808839132047246,0.0,0.0,0.0,0.0,0.0,0.0003617098811701069,0.8244332372749901,0.0,0.0,0.0,0.007965197933119316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411311319446516e-05,0.0,0.0,0.0,0.0,0.0,0.0
PACE,0.0,0.0,0.0,0.03091441081415213,0.0,0.0,0.0,0.0,0.0016434034617122271,0.0,0.0,0.0,0.0,0.0,0.0,0.0020989160377433824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21805333153504955,0.0,0.0,0.01889395840804628,0.0,0.0,0.0,0.0,0.05857585504531813,0.0,0.0,0.0,0.0,0.0,0.7770263392997664,0.009083065360553165,0.000544642939650329,0.0,0.0030682963530386915,2.170371755107874e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004523470238633811,0.0,0.0,0.0,0.005631901258559282,0.00047343993372154337,0.0,0.0,0.0001662359706159047,0.012020509174117105,0.0,0.0,0.0,0.0
PACW,0.0,0.0,0.0,0.004589583541786452,0.0,0.0,0.0,0.0,0.001863376206808633,0.0,0.0,0.0,0.0,0.0,0.0,0.00031172328141506304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032372409995497294,0.0,0.0,0.002805643388308795,0.0,0.0,0.0,0.0,0.008733334984786765,0.0,0.0,0.0,0.0,0.0,0.11535808719835673,0.7193485249555704,0.04313390685994908,0.0,0.0004555222652596425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006718235604610981,0.0,0.0,0.0,0.0008365141346509796,0.0005368107883444753,0.0,0.0,2.4679554120513406e-05,0.001788429655784857,0.0,0.0,0.0,0.0
PGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555330217952647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14303649268992732,0.0,0.0,1.4587646876436263e-05,0.0002033296456002894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001255131403444285,0.0,0.0,8.711968308652212e-05,0.0,0.027747559141613753,0.0,0.0,0.0,0.0,0.0,0.04400296859374963,1.5295331682646404e-05,0.0,0.0,0.0,0.9689875028026045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8110603311203886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017168977376209081,0.0,0.0,0.0,0.0,0.0,0.0
PNM,0.0,0.0,0.0,0.0016911754749640829,0.0,0.0,0.0,0.0,0.00014761333171063923,0.0,0.0,0.0,0.0,0.0,0.0,0.13884107099972556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005363736436302599,0.0,0.0,0.000883014198770667,0.0,0.0,0.0,0.0,0.0001485435769354589,0.0,0.0,0.0,0.0,0.0,0.0019113509794731404,2.2342776551380495e-05,0.0,0.0,0.8489294562937727,0.006004936622873387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000510469213983439,0.0,0.0,0.0,0.04959377252285378,4.2525190928275425e-05,0.0,0.0,0.04599380109149711,0.004485265057349178,0.0,0.0,0.0,0.0
PSCO,0.0,0.0,0.0,9.070285184019533e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007446466247087462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8767339551334516e-05,0.0,0.0,4.735872015030586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010251152956759048,0.0,0.0,0.0,0.04553065239940697,0.8697623683238456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7378006700282935e-05,0.0,0.0,0.0,0.00265986390408854,0.0,0.0,0.0,0.0024667865562904272,0.00024055832051927546,0.0,0.0,0.0,0.0
PSEI,0.0,0.0,0.0005918982998715606,1.59395912561665e-05,0.0006800681459792051,0.0,0.002041053807112354,0.0,0.00018489544107081404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06935122806560455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015223769975227446,0.0,0.0,0.0004121764881827481,0.0,0.0,0.0,0.0,8.621799251871083e-05,0.0,0.0,0.0,0.0,0.0,0.00040063782286427213,0.0024982834777290573,0.0009350115672040201,0.0,0.0,0.0,0.6134604384442452,0.0,0.0,0.0019227054681802528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33762867916541e-05,0.0006771830538388976,0.0,0.0,1.2014554703844812e-05,0.0,0.0,0.0,0.0
SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027921158291414563,0.004892995508319605,0.0,0.0,0.022929169964389155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.869490382883318e-05,0.0,0.0,0.0,0.7365443383398511,1.7933446143284672e-05,0.0,0.0,0.0,0.00014361062559619105,0.0,0.0,0.0,3.260440297838026e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012825008872615612,0.002832533739336411,0.0,0.0,0.01322128961737011,0.0,0.0,0.0,0.0,3.2838803289045897e-05,3.433348063897276e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.786012175986622e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.823043429384466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00012097498286871794,0.0,0.0,0.0,0.11378784209348675,0.875242145421172,0.0,0.0,0.15387188190502768,0.0009419605716365206,0.0,0.0,0.0,0.00021385647433734954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7352131251859069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00650465925769554,0.05889674078897495,0.04028406615332583,0.0,0.0,0.0,0.0,0.0,0.008230903624630853,0.0,0.0,0.0,0.020955589503040592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264539516975689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999838330650251,0.0,0.0,0.0,0.0,0.0,0.0,0.03181832875300172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6410706100849872e-05,0.0,0.0,7.679344783767205e-05,0.0,0.0,0.0,2.0112426957883517e-05,0.00016047164744251353,0.00016777560838855028,0.0,0.0,0.0,0.0,0.0,3.428017563951783e-05,0.0,0.0,0.0,8.72761146958619e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.908570141779809e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022625364915242994,0.0005748054700806983,0.0,0.0,0.8242961261519056,0.004603029027151739,0.0,0.0,0.0,0.001045041149980322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018106721571709227,0.0010302384780711293,0.0,0.0,0.004804833647321362,0.0,0.0,0.0,0.00423724308265265,0.033807823367688644,0.03534660623359375,0.0,0.0,0.0,0.0,0.0,0.0072220740642008644,0.0,0.0,0.0,0.018387145124267795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012288244486723019,0.0,0.0,0.0,0.01876838498338777,0.0,0.0,0.0,0.0,0.0,0.0,2.7563053319081677e-05,0.0,0.0,0.0,0.11130579916783485,0.12109878668897586,0.0,0.0,0.021289763412023054,0.9697563076495337,0.0,0.0,0.0,0.22016703370081347,0.0019244040534734318,0.0,0.0,0.0,7.603428846087807e-05,0.0,0.0,0.0,0.0,0.0,0.0
SPA,0.0,0.05547235311474315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4496207890822005e-05,0.0,0.0,0.0,8.870358488607815e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.800640177726519e-05,0.0,0.0034422003533348886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2263392677701566e-05,1.0,0.0,0.007545279976224117,0.0,0.0,0.0,0.0,0.0,0.0007490053098757525,0.0,0.0,0.0,0.0,0.0,0.0
SRP,0.0,0.0,0.0,0.00010298939147074547,0.0,0.0,0.0,0.0,0.04113276334838362,0.0,0.0,0.0,0.0,0.0,0.0,0.027057281936328736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007264307917097003,0.0,0.0,7.889109832507233e-05,0.0,0.0,0.0,0.0,0.001137524122599851,0.0,0.0,0.0,0.0,0.0,0.0025886137802305946,3.02596539780774e-05,0.0,0.0,1.0221833957990285e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7240507557171212,0.0,0.0,0.0,0.09237100812280262,0.011849733316950205,0.0,0.0,0.0,0.0001379029898834132,0.0,0.0,0.0,0.0
SWPP,0.0,0.05177966553976481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.855916967108332e-05,0.0,0.0,0.0,9.9151089037982e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2482794032176453e-05,0.0,0.005444594928666081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3707774503771627e-05,0.0,0.0,0.9890027325725134,0.0,0.0,0.0,0.0,0.0,0.0008372231208557135,0.0,0.0,0.0,0.0,0.0,0.0
TAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.961731785361335e-05,0.011983311593561757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029821169721530798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7729666391812933,0.0006821123369546885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05313546504087943,0.004384387209447117,0.011926535884278161,0.0,0.0,0.0,0.0,0.0,0.0024368485312670084,0.0,0.0,0.0,0.006204130169803687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004586595712936928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148614342882052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEPC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755985971651468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5995102118684071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6529345901891593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPWR,0.0,0.0,0.0,0.0,0.0,0.0,2.7303932977390324e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009277370720970624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3420463682406424e-05,1.2507996151332194e-05,0.0,0.0,0.0,0.008206487568918912,0.0,0.0,2.5720743400061508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6682279704148406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012344470097122573,0.0427630263458897,0.0,0.0,0.007889015080098026,0.10996089046841129,0.0,0.0,6.642452803006199e-05,0.0005299834508235384,0.0005541059577495523,0.0,0.0,0.0,0.0,0.0,0.00011321579898889636,0.0,0.0,0.0,0.00028824341980756386,0.0,0.0,0.0,0.0,0.0,0.0,0.047114418073358054,0.0,0.0006229727490673195,0.0,0.0,0.0,0.000294219871291305,0.0,0.0003413458623942329,0.008271731782485869,0.0,0.0,0.0,0.007516762740420465,0.0,0.0,0.0,0.0017480810365432592,0.0018983876057902765,0.0,0.0,0.00033374589536883564,0.015202244427164098,0.0,0.0,0.0,0.003451416644286522,3.016764167117047e-05,0.0,0.0,0.0,0.9285001383572328,0.0,0.0,0.0,0.0,0.0,0.0
WACM,0.0,0.0,0.0,0.034407246955016964,0.0,0.0,0.0,0.0,0.0030032178406138887,0.0,0.0,0.0,0.0,0.0,0.0,0.005727800729230917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010912611192484663,0.0,0.0,0.017965071071370655,0.0,0.0,0.0,0.0,0.0030221438347835805,0.0,0.0,0.0,0.0,0.0,0.03888675429723967,0.000454567513451221,2.725698615698785e-05,0.0,0.009807913645681584,0.12217143660791217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010385581253083512,0.0001161474181191598,0.0,0.0,0.014651781129347712,0.0008651820983328148,0.0,0.0,0.93575155031661,0.09125346527994031,0.0,0.0,0.0,0.0
WALC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008697800725062132,0.0,0.0,0.0,0.0,0.0,0.0,0.016860776579894692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.855627571066127e-05,0.0,0.0,0.0911430829065595,0.0,0.0,0.0,0.0,0.000336830797875056,0.0,0.0,0.0,0.0,0.0,0.00013739410244998726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038429952150346315,0.0,0.0,0.0,0.05756401402501229,0.0025057061730332916,0.0,0.0,0.0,0.5592707511271597,0.0,0.0,0.0,0.0
WAUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAUW,0.0,8.746350527713828e-05,0.0,0.0002197055134444881,0.0,0.0,0.0,0.0,1.9176876270291416e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.6574544943064644e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.968185650538714e-05,0.0,0.0,0.00011471493691321591,0.0,0.0,0.0,0.0,1.929772712685473e-05,0.0,0.0,0.0,0.0,0.0,0.0002483091521456046,0.0,0.0,0.0,6.262787331287695e-05,0.0007801187419407365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.631653687989867e-05,0.0016705717354050934,0.0,0.0,9.355811292045916e-05,0.0,0.0,0.0,0.00597518816566663,0.0005826937990455731,0.0,0.5633110794272698,0.0,0.0
WWA,0.0,0.0,0.0013883175392309058,2.934959782445678e-05,0.00037927954077679796,0.0,0.001138312322433023,0.0,0.00010181565648547115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.322351652706482e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036413006468546765,0.0,0.0,0.00024202535099912849,0.0,0.0,0.0,0.0,8.35081310572866e-05,0.0,0.0,0.029803938421078705,0.0,0.0,0.0006158432019954397,0.0002573542583646729,0.00045334867999948696,0.0,0.0,1.8041334786796652e-05,0.00043155380776172913,0.0,0.0,0.00029981236407723304,0.0,0.0,0.0,0.0,0.0,3.8597826459547354e-05,0.0,0.0,0.0,5.1701618134578074e-05,0.0003776705014054582,0.0,0.00013818456641961612,2.6750479138768154e-05,0.0,0.013015049697916978,1.0,0.0
