5.638528000000000000e+06
2.396504250000000000e+07
1.111864600000000000e+07
6.284108850000000000e+07
2.169637000000000000e+07
1.360000000000000000e+07
1.498451660000000000e+08
9.122299000000000000e+06
2.078104790000000000e+08
6.707471650000000000e+07
4.945908500000000000e+06
1.881234000000000000e+06
3.969505000000000000e+06
1.112688220000000000e+08
3.573999500000000000e+06
8.333488500000000000e+06
3.482966090000000000e+08
2.143245500000000000e+07
5.432376450000000000e+07
1.325541525000000000e+08
1.106104150000000000e+07
3.169178000000000000e+06
2.075860000000000000e+06
1.000000000000000000e+00
6.976499000000000000e+06
2.088537000000000000e+06
5.716370000000000000e+05
3.357397000000000000e+06
2.550000000000000000e+07
5.175560000000000000e+05
2.040000000000000000e+07
5.635186000000000000e+06
1.909427500000000000e+07
1.260111815000000000e+08
1.360437600000000000e+07
5.449560500000000000e+07
4.151412300000000000e+07
9.900000000000000000e+06
6.663677140000000000e+08
1.800000000000000000e+06
3.485062550000000000e+07
1.400000000000000000e+06
4.271365000000000000e+05
2.069450550000000000e+07
1.641640805000000000e+08
8.393371000000000000e+06
5.077361650000000000e+07
3.910291750000000000e+07
1.657539450000000000e+07
8.385326745000000000e+08
1.949586200000000000e+07
4.419395900000000000e+07
3.100971900000000000e+07
2.719847350000000000e+07
3.104971450000000000e+07
9.711360500000000000e+06
3.694861416350000000e+10
1.291086000000000000e+06
2.473407055000000000e+08
6.404989000000000000e+06
4.327184400000000000e+07
2.624896740000000000e+08
3.614644500000000000e+06
2.464267650000000000e+07
1.707961400000000000e+07
2.608953500000000000e+06
5.189427500000000000e+06
1.740095000000000000e+08
3.997757100000000000e+07
2.324815800000000000e+07
1.000000000000000000e+00
1.389329000000000000e+06
6.527900000000000000e+05
7.420650000000000000e+05
